day_id,date,day_title,order,category,category_pt,name_pt,address,latitude,longitude,leg_mode,leg_mode_pt,leg_hint,leg_maps_url,maps_search_url,route_day_url
day-2026-11-28,28 nov,Budapeste — Pest icónico,3,sight,Ponto turístico,Shoes on the Danube,"Shoes on the Danube Bank, Budapest, Hungary",47.503889,19.044722,walk,A pé,Margem do Danúbio,https://www.google.com/maps/dir/?api=1&origin=Hungarian%20Parliament%20Building%2C%20Budapest%2C%20Hungary&destination=Shoes%20on%20the%20Danube%20Bank%2C%20Budapest%2C%20Hungary&travelmode=walking,https://www.google.com/maps/search/?api=1&query=Shoes%20on%20the%20Danube%20Bank%2C%20Budapest%2C%20Hungary,https://www.google.com/maps/dir/?api=1&origin=Medos%20Hotel%2C%20R%C3%A1k%C3%B3czi%20%C3%BAt%2040%2C%20Budapest%2C%20Hungary&destination=Instant-Fogas%2C%20Budapest%2C%20Hungary&travelmode=walking&waypoints=Hungarian%20Parliament%20Building%2C%20Budapest%2C%20Hungary%7CShoes%20on%20the%20Danube%20Bank%2C%20Budapest%2C%20Hungary%7CGreat%20Market%20Hall%2C%20Budapest%2C%20Hungary%7CFisherman%27s%20Bastion%2C%20Budapest%2C%20Hungary%7CMatthias%20Church%2C%20Budapest%2C%20Hungary%7CSzimpla%20Kert%2C%20Budapest%2C%20Hungary
day-2026-11-28,28 nov,Budapeste — Pest icónico,4,sight,Ponto turístico,Great Market Hall,"Great Market Hall, Budapest, Hungary",47.486944,19.058889,metro,Metro,M4 → Grande Mercado,https://www.google.com/maps/dir/?api=1&origin=Shoes%20on%20the%20Danube%20Bank%2C%20Budapest%2C%20Hungary&destination=Great%20Market%20Hall%2C%20Budapest%2C%20Hungary&travelmode=transit,https://www.google.com/maps/search/?api=1&query=Great%20Market%20Hall%2C%20Budapest%2C%20Hungary,https://www.google.com/maps/dir/?api=1&origin=Medos%20Hotel%2C%20R%C3%A1k%C3%B3czi%20%C3%BAt%2040%2C%20Budapest%2C%20Hungary&destination=Instant-Fogas%2C%20Budapest%2C%20Hungary&travelmode=walking&waypoints=Hungarian%20Parliament%20Building%2C%20Budapest%2C%20Hungary%7CShoes%20on%20the%20Danube%20Bank%2C%20Budapest%2C%20Hungary%7CGreat%20Market%20Hall%2C%20Budapest%2C%20Hungary%7CFisherman%27s%20Bastion%2C%20Budapest%2C%20Hungary%7CMatthias%20Church%2C%20Budapest%2C%20Hungary%7CSzimpla%20Kert%2C%20Budapest%2C%20Hungary
day-2026-11-28,28 nov,Budapeste — Pest icónico,5,sight,Ponto turístico,Fisherman's Bastion,"Fisherman's Bastion, Budapest, Hungary",47.502778,19.034444,funicular,Funicular,Ponte → funicular ou bus 16,https://www.google.com/maps/dir/?api=1&origin=Great%20Market%20Hall%2C%20Budapest%2C%20Hungary&destination=Fisherman%27s%20Bastion%2C%20Budapest%2C%20Hungary&travelmode=transit,https://www.google.com/maps/search/?api=1&query=Fisherman%27s%20Bastion%2C%20Budapest%2C%20Hungary,https://www.google.com/maps/dir/?api=1&origin=Medos%20Hotel%2C%20R%C3%A1k%C3%B3czi%20%C3%BAt%2040%2C%20Budapest%2C%20Hungary&destination=Instant-Fogas%2C%20Budapest%2C%20Hungary&travelmode=walking&waypoints=Hungarian%20Parliament%20Building%2C%20Budapest%2C%20Hungary%7CShoes%20on%20the%20Danube%20Bank%2C%20Budapest%2C%20Hungary%7CGreat%20Market%20Hall%2C%20Budapest%2C%20Hungary%7CFisherman%27s%20Bastion%2C%20Budapest%2C%20Hungary%7CMatthias%20Church%2C%20Budapest%2C%20Hungary%7CSzimpla%20Kert%2C%20Budapest%2C%20Hungary
day-2026-11-28,28 nov,Budapeste — Pest icónico,6,sight,Ponto turístico,Matthias Church,"Matthias Church, Budapest, Hungary",47.502222,19.034167,walk,A pé,Matthias Church,https://www.google.com/maps/dir/?api=1&origin=Fisherman%27s%20Bastion%2C%20Budapest%2C%20Hungary&destination=Matthias%20Church%2C%20Budapest%2C%20Hungary&travelmode=walking,https://www.google.com/maps/search/?api=1&query=Matthias%20Church%2C%20Budapest%2C%20Hungary,https://www.google.com/maps/dir/?api=1&origin=Medos%20Hotel%2C%20R%C3%A1k%C3%B3czi%20%C3%BAt%2040%2C%20Budapest%2C%20Hungary&destination=Instant-Fogas%2C%20Budapest%2C%20Hungary&travelmode=walking&waypoints=Hungarian%20Parliament%20Building%2C%20Budapest%2C%20Hungary%7CShoes%20on%20the%20Danube%20Bank%2C%20Budapest%2C%20Hungary%7CGreat%20Market%20Hall%2C%20Budapest%2C%20Hungary%7CFisherman%27s%20Bastion%2C%20Budapest%2C%20Hungary%7CMatthias%20Church%2C%20Budapest%2C%20Hungary%7CSzimpla%20Kert%2C%20Budapest%2C%20Hungary
day-2026-11-28,28 nov,Budapeste — Pest icónico,7,night,Noite,Szimpla Kert,"Szimpla Kert, Budapest, Hungary",47.496944,19.063056,walk,A pé,Szimpla Kert,https://www.google.com/maps/dir/?api=1&origin=Matthias%20Church%2C%20Budapest%2C%20Hungary&destination=Szimpla%20Kert%2C%20Budapest%2C%20Hungary&travelmode=walking,https://www.google.com/maps/search/?api=1&query=Szimpla%20Kert%2C%20Budapest%2C%20Hungary,https://www.google.com/maps/dir/?api=1&origin=Medos%20Hotel%2C%20R%C3%A1k%C3%B3czi%20%C3%BAt%2040%2C%20Budapest%2C%20Hungary&destination=Instant-Fogas%2C%20Budapest%2C%20Hungary&travelmode=walking&waypoints=Hungarian%20Parliament%20Building%2C%20Budapest%2C%20Hungary%7CShoes%20on%20the%20Danube%20Bank%2C%20Budapest%2C%20Hungary%7CGreat%20Market%20Hall%2C%20Budapest%2C%20Hungary%7CFisherman%27s%20Bastion%2C%20Budapest%2C%20Hungary%7CMatthias%20Church%2C%20Budapest%2C%20Hungary%7CSzimpla%20Kert%2C%20Budapest%2C%20Hungary
day-2026-11-28,28 nov,Budapeste — Pest icónico,8,night,Noite,Instant-Fogas,"Instant-Fogas, Budapest, Hungary",47.497778,19.062500,walk,A pé,Instant-Fogas,https://www.google.com/maps/dir/?api=1&origin=Szimpla%20Kert%2C%20Budapest%2C%20Hungary&destination=Instant-Fogas%2C%20Budapest%2C%20Hungary&travelmode=walking,https://www.google.com/maps/search/?api=1&query=Instant-Fogas%2C%20Budapest%2C%20Hungary,https://www.google.com/maps/dir/?api=1&origin=Medos%20Hotel%2C%20R%C3%A1k%C3%B3czi%20%C3%BAt%2040%2C%20Budapest%2C%20Hungary&destination=Instant-Fogas%2C%20Budapest%2C%20Hungary&travelmode=walking&waypoints=Hungarian%20Parliament%20Building%2C%20Budapest%2C%20Hungary%7CShoes%20on%20the%20Danube%20Bank%2C%20Budapest%2C%20Hungary%7CGreat%20Market%20Hall%2C%20Budapest%2C%20Hungary%7CFisherman%27s%20Bastion%2C%20Budapest%2C%20Hungary%7CMatthias%20Church%2C%20Budapest%2C%20Hungary%7CSzimpla%20Kert%2C%20Budapest%2C%20Hungary
day-2026-11-29,29 nov,Budapeste — descanso,1,hotel,Hotel,Medos Hotel,"Medos Hotel, Rákóczi út 40, Budapest, Hungary",47.498611,19.070278,,,,,https://www.google.com/maps/search/?api=1&query=Medos%20Hotel%2C%20R%C3%A1k%C3%B3czi%20%C3%BAt%2040%2C%20Budapest%2C%20Hungary,https://www.google.com/maps/dir/?api=1&origin=Medos%20Hotel%2C%20R%C3%A1k%C3%B3czi%20%C3%BAt%2040%2C%20Budapest%2C%20Hungary&destination=Margaret%20Island%2C%20Budapest%2C%20Hungary&travelmode=walking&waypoints=Doh%C3%A1ny%20utca%202%2C%20Budapest%2C%20Hungary%7CMargaret%20Bridge%2C%20Budapest%2C%20Hungary
day-2026-11-29,29 nov,Budapeste — descanso,2,sight,Ponto turístico,Jewish Quarter (opcional),"Dohány utca 2, Budapest, Hungary",47.495833,19.060278,walk,A pé,Bairro judaico,https://www.google.com/maps/dir/?api=1&origin=Medos%20Hotel%2C%20R%C3%A1k%C3%B3czi%20%C3%BAt%2040%2C%20Budapest%2C%20Hungary&destination=Doh%C3%A1ny%20utca%202%2C%20Budapest%2C%20Hungary&travelmode=walking,https://www.google.com/maps/search/?api=1&query=Doh%C3%A1ny%20utca%202%2C%20Budapest%2C%20Hungary,https://www.google.com/maps/dir/?api=1&origin=Medos%20Hotel%2C%20R%C3%A1k%C3%B3czi%20%C3%BAt%2040%2C%20Budapest%2C%20Hungary&destination=Margaret%20Island%2C%20Budapest%2C%20Hungary&travelmode=walking&waypoints=Doh%C3%A1ny%20utca%202%2C%20Budapest%2C%20Hungary%7CMargaret%20Bridge%2C%20Budapest%2C%20Hungary
day-2026-11-29,29 nov,Budapeste — descanso,3,sight,Ponto turístico,Margaret Bridge,"Margaret Bridge, Budapest, Hungary",47.515278,19.042778,tram,Elétrico,Elétrico 4/6 → Margit,https://www.google.com/maps/dir/?api=1&origin=Doh%C3%A1ny%20utca%202%2C%20Budapest%2C%20Hungary&destination=Margaret%20Bridge%2C%20Budapest%2C%20Hungary&travelmode=transit,https://www.google.com/maps/search/?api=1&query=Margaret%20Bridge%2C%20Budapest%2C%20Hungary,https://www.google.com/maps/dir/?api=1&origin=Medos%20Hotel%2C%20R%C3%A1k%C3%B3czi%20%C3%BAt%2040%2C%20Budapest%2C%20Hungary&destination=Margaret%20Island%2C%20Budapest%2C%20Hungary&travelmode=walking&waypoints=Doh%C3%A1ny%20utca%202%2C%20Budapest%2C%20Hungary%7CMargaret%20Bridge%2C%20Budapest%2C%20Hungary
day-2026-11-29,29 nov,Budapeste — descanso,4,sight,Ponto turístico,Margaret Island,"Margaret Island, Budapest, Hungary",47.527500,19.047222,walk,A pé,Ilha Margarida,https://www.google.com/maps/dir/?api=1&origin=Margaret%20Bridge%2C%20Budapest%2C%20Hungary&destination=Margaret%20Island%2C%20Budapest%2C%20Hungary&travelmode=walking,https://www.google.com/maps/search/?api=1&query=Margaret%20Island%2C%20Budapest%2C%20Hungary,https://www.google.com/maps/dir/?api=1&origin=Medos%20Hotel%2C%20R%C3%A1k%C3%B3czi%20%C3%BAt%2040%2C%20Budapest%2C%20Hungary&destination=Margaret%20Island%2C%20Budapest%2C%20Hungary&travelmode=walking&waypoints=Doh%C3%A1ny%20utca%202%2C%20Budapest%2C%20Hungary%7CMargaret%20Bridge%2C%20Budapest%2C%20Hungary
day-2026-11-30,30 nov,Budapeste → Berlim,1,hotel,Hotel,Medos Hotel (check-out),"Medos Hotel, Rákóczi út 40, Budapest, Hungary",47.498611,19.070278,,,,,https://www.google.com/maps/search/?api=1&query=Medos%20Hotel%2C%20R%C3%A1k%C3%B3czi%20%C3%BAt%2040%2C%20Budapest%2C%20Hungary,https://www.google.com/maps/dir/?api=1&origin=Medos%20Hotel%2C%20R%C3%A1k%C3%B3czi%20%C3%BAt%2040%2C%20Budapest%2C%20Hungary&destination=Berlin%20TV%20Tower%2C%20Germany&travelmode=walking&waypoints=Szent%20Istv%C3%A1n%20t%C3%A9r%201%2C%20Budapest%2C%20Hungary%7CPremier%20Inn%20Berlin%20Alexanderplatz%2C%20Otto-Braun-Stra%C3%9Fe%2069%2C%20Berlin%2C%20Germany%7CAlexanderplatz%201%2C%2010178%20Berlin%2C%20Germany
day-2026-11-30,30 nov,Budapeste → Berlim,2,sight,Ponto turístico,Basílica (último passeio),"Szent István tér 1, Budapest, Hungary",47.500833,19.053889,walk,A pé,Último passeio,https://www.google.com/maps/dir/?api=1&origin=Medos%20Hotel%2C%20R%C3%A1k%C3%B3czi%20%C3%BAt%2040%2C%20Budapest%2C%20Hungary&destination=Szent%20Istv%C3%A1n%20t%C3%A9r%201%2C%20Budapest%2C%20Hungary&travelmode=walking,https://www.google.com/maps/search/?api=1&query=Szent%20Istv%C3%A1n%20t%C3%A9r%201%2C%20Budapest%2C%20Hungary,https://www.google.com/maps/dir/?api=1&origin=Medos%20Hotel%2C%20R%C3%A1k%C3%B3czi%20%C3%BAt%2040%2C%20Budapest%2C%20Hungary&destination=Berlin%20TV%20Tower%2C%20Germany&travelmode=walking&waypoints=Szent%20Istv%C3%A1n%20t%C3%A9r%201%2C%20Budapest%2C%20Hungary%7CPremier%20Inn%20Berlin%20Alexanderplatz%2C%20Otto-Braun-Stra%C3%9Fe%2069%2C%20Berlin%2C%20Germany%7CAlexanderplatz%201%2C%2010178%20Berlin%2C%20Germany
day-2026-11-30,30 nov,Budapeste → Berlim,3,airport,Aeroporto,Budapest Airport (BUD),"Budapest Airport, Hungary",47.429761,19.261093,bus,Ônibus,100E → aeroporto BUD,https://www.google.com/maps/dir/?api=1&origin=Szent%20Istv%C3%A1n%20t%C3%A9r%201%2C%20Budapest%2C%20Hungary&destination=Budapest%20Airport%2C%20Hungary&travelmode=transit,https://www.google.com/maps/search/?api=1&query=Budapest%20Airport%2C%20Hungary,https://www.google.com/maps/dir/?api=1&origin=Medos%20Hotel%2C%20R%C3%A1k%C3%B3czi%20%C3%BAt%2040%2C%20Budapest%2C%20Hungary&destination=Berlin%20TV%20Tower%2C%20Germany&travelmode=walking&waypoints=Szent%20Istv%C3%A1n%20t%C3%A9r%201%2C%20Budapest%2C%20Hungary%7CPremier%20Inn%20Berlin%20Alexanderplatz%2C%20Otto-Braun-Stra%C3%9Fe%2069%2C%20Berlin%2C%20Germany%7CAlexanderplatz%201%2C%2010178%20Berlin%2C%20Germany
day-2026-11-30,30 nov,Budapeste → Berlim,4,airport,Aeroporto,Berlin Brandenburg Airport (BER),"Berlin Brandenburg Airport, Germany",52.366667,13.503333,flight,Voo,BUD → BER,,https://www.google.com/maps/search/?api=1&query=Berlin%20Brandenburg%20Airport%2C%20Germany,https://www.google.com/maps/dir/?api=1&origin=Medos%20Hotel%2C%20R%C3%A1k%C3%B3czi%20%C3%BAt%2040%2C%20Budapest%2C%20Hungary&destination=Berlin%20TV%20Tower%2C%20Germany&travelmode=walking&waypoints=Szent%20Istv%C3%A1n%20t%C3%A9r%201%2C%20Budapest%2C%20Hungary%7CPremier%20Inn%20Berlin%20Alexanderplatz%2C%20Otto-Braun-Stra%C3%9Fe%2069%2C%20Berlin%2C%20Germany%7CAlexanderplatz%201%2C%2010178%20Berlin%2C%20Germany
day-2026-11-30,30 nov,Budapeste → Berlim,5,hotel,Hotel,Premier Inn Alexanderplatz,"Premier Inn Berlin Alexanderplatz, Otto-Braun-Straße 69, Berlin, Germany",52.523056,13.412778,train,Trem,FEX/S9 + U5 → Alexanderplatz,https://www.google.com/maps/dir/?api=1&origin=Berlin%20Brandenburg%20Airport%2C%20Germany&destination=Premier%20Inn%20Berlin%20Alexanderplatz%2C%20Otto-Braun-Stra%C3%9Fe%2069%2C%20Berlin%2C%20Germany&travelmode=transit,https://www.google.com/maps/search/?api=1&query=Premier%20Inn%20Berlin%20Alexanderplatz%2C%20Otto-Braun-Stra%C3%9Fe%2069%2C%20Berlin%2C%20Germany,https://www.google.com/maps/dir/?api=1&origin=Medos%20Hotel%2C%20R%C3%A1k%C3%B3czi%20%C3%BAt%2040%2C%20Budapest%2C%20Hungary&destination=Berlin%20TV%20Tower%2C%20Germany&travelmode=walking&waypoints=Szent%20Istv%C3%A1n%20t%C3%A9r%201%2C%20Budapest%2C%20Hungary%7CPremier%20Inn%20Berlin%20Alexanderplatz%2C%20Otto-Braun-Stra%C3%9Fe%2069%2C%20Berlin%2C%20Germany%7CAlexanderplatz%201%2C%2010178%20Berlin%2C%20Germany
day-2026-11-30,30 nov,Budapeste → Berlim,6,sight,Ponto turístico,Alexanderplatz,"Alexanderplatz 1, 10178 Berlin, Germany",52.521944,13.413333,walk,A pé,Alexanderplatz,https://www.google.com/maps/dir/?api=1&origin=Premier%20Inn%20Berlin%20Alexanderplatz%2C%20Otto-Braun-Stra%C3%9Fe%2069%2C%20Berlin%2C%20Germany&destination=Alexanderplatz%201%2C%2010178%20Berlin%2C%20Germany&travelmode=walking,https://www.google.com/maps/search/?api=1&query=Alexanderplatz%201%2C%2010178%20Berlin%2C%20Germany,https://www.google.com/maps/dir/?api=1&origin=Medos%20Hotel%2C%20R%C3%A1k%C3%B3czi%20%C3%BAt%2040%2C%20Budapest%2C%20Hungary&destination=Berlin%20TV%20Tower%2C%20Germany&travelmode=walking&waypoints=Szent%20Istv%C3%A1n%20t%C3%A9r%201%2C%20Budapest%2C%20Hungary%7CPremier%20Inn%20Berlin%20Alexanderplatz%2C%20Otto-Braun-Stra%C3%9Fe%2069%2C%20Berlin%2C%20Germany%7CAlexanderplatz%201%2C%2010178%20Berlin%2C%20Germany
day-2026-11-30,30 nov,Budapeste → Berlim,7,sight,Ponto turístico,Fernsehturm,"Berlin TV Tower, Germany",52.520833,13.409444,walk,A pé,Fernsehturm,https://www.google.com/maps/dir/?api=1&origin=Alexanderplatz%201%2C%2010178%20Berlin%2C%20Germany&destination=Berlin%20TV%20Tower%2C%20Germany&travelmode=walking,https://www.google.com/maps/search/?api=1&query=Berlin%20TV%20Tower%2C%20Germany,https://www.google.com/maps/dir/?api=1&origin=Medos%20Hotel%2C%20R%C3%A1k%C3%B3czi%20%C3%BAt%2040%2C%20Budapest%2C%20Hungary&destination=Berlin%20TV%20Tower%2C%20Germany&travelmode=walking&waypoints=Szent%20Istv%C3%A1n%20t%C3%A9r%201%2C%20Budapest%2C%20Hungary%7CPremier%20Inn%20Berlin%20Alexanderplatz%2C%20Otto-Braun-Stra%C3%9Fe%2069%2C%20Berlin%2C%20Germany%7CAlexanderplatz%201%2C%2010178%20Berlin%2C%20Germany
day-2026-12-01,1 dez,Berlim — Mitte,1,hotel,Hotel,Premier Inn Alexanderplatz,"Premier Inn Berlin Alexanderplatz, Berlin, Germany",52.523056,13.412778,,,,,https://www.google.com/maps/search/?api=1&query=Premier%20Inn%20Berlin%20Alexanderplatz%2C%20Berlin%2C%20Germany,https://www.google.com/maps/dir/?api=1&origin=Premier%20Inn%20Berlin%20Alexanderplatz%2C%20Berlin%2C%20Germany&destination=Alexanderplatz%201%2C%2010178%20Berlin%2C%20Germany&travelmode=walking&waypoints=Brandenburg%20Gate%2C%20Berlin%2C%20Germany%7CReichstag%20Building%2C%20Berlin%2C%20Germany%7CTiergarten%2C%20Berlin%2C%20Germany%7CMemorial%20to%20the%20Murdered%20Jews%20of%20Europe%2C%20Berlin%2C%20Germany%7CPotsdamer%20Platz%2C%20Berlin%2C%20Germany%7CEast%20Side%20Gallery%2C%20Berlin%2C%20Germany
day-2026-12-01,1 dez,Berlim — Mitte,2,sight,Ponto turístico,Brandenburg Gate,"Brandenburg Gate, Berlin, Germany",52.516275,13.377704,metro,Metro,U5 → Brandenburger Tor,https://www.google.com/maps/dir/?api=1&origin=Premier%20Inn%20Berlin%20Alexanderplatz%2C%20Berlin%2C%20Germany&destination=Brandenburg%20Gate%2C%20Berlin%2C%20Germany&travelmode=transit,https://www.google.com/maps/search/?api=1&query=Brandenburg%20Gate%2C%20Berlin%2C%20Germany,https://www.google.com/maps/dir/?api=1&origin=Premier%20Inn%20Berlin%20Alexanderplatz%2C%20Berlin%2C%20Germany&destination=Alexanderplatz%201%2C%2010178%20Berlin%2C%20Germany&travelmode=walking&waypoints=Brandenburg%20Gate%2C%20Berlin%2C%20Germany%7CReichstag%20Building%2C%20Berlin%2C%20Germany%7CTiergarten%2C%20Berlin%2C%20Germany%7CMemorial%20to%20the%20Murdered%20Jews%20of%20Europe%2C%20Berlin%2C%20Germany%7CPotsdamer%20Platz%2C%20Berlin%2C%20Germany%7CEast%20Side%20Gallery%2C%20Berlin%2C%20Germany
day-2026-12-01,1 dez,Berlim — Mitte,3,sight,Ponto turístico,Reichstag,"Reichstag Building, Berlin, Germany",52.518611,13.376111,walk,A pé,Portão de Brandemburgo,https://www.google.com/maps/dir/?api=1&origin=Brandenburg%20Gate%2C%20Berlin%2C%20Germany&destination=Reichstag%20Building%2C%20Berlin%2C%20Germany&travelmode=walking,https://www.google.com/maps/search/?api=1&query=Reichstag%20Building%2C%20Berlin%2C%20Germany,https://www.google.com/maps/dir/?api=1&origin=Premier%20Inn%20Berlin%20Alexanderplatz%2C%20Berlin%2C%20Germany&destination=Alexanderplatz%201%2C%2010178%20Berlin%2C%20Germany&travelmode=walking&waypoints=Brandenburg%20Gate%2C%20Berlin%2C%20Germany%7CReichstag%20Building%2C%20Berlin%2C%20Germany%7CTiergarten%2C%20Berlin%2C%20Germany%7CMemorial%20to%20the%20Murdered%20Jews%20of%20Europe%2C%20Berlin%2C%20Germany%7CPotsdamer%20Platz%2C%20Berlin%2C%20Germany%7CEast%20Side%20Gallery%2C%20Berlin%2C%20Germany
day-2026-12-01,1 dez,Berlim — Mitte,4,sight,Ponto turístico,Tiergarten,"Tiergarten, Berlin, Germany",52.514444,13.350000,walk,A pé,Reichstag,https://www.google.com/maps/dir/?api=1&origin=Reichstag%20Building%2C%20Berlin%2C%20Germany&destination=Tiergarten%2C%20Berlin%2C%20Germany&travelmode=walking,https://www.google.com/maps/search/?api=1&query=Tiergarten%2C%20Berlin%2C%20Germany,https://www.google.com/maps/dir/?api=1&origin=Premier%20Inn%20Berlin%20Alexanderplatz%2C%20Berlin%2C%20Germany&destination=Alexanderplatz%201%2C%2010178%20Berlin%2C%20Germany&travelmode=walking&waypoints=Brandenburg%20Gate%2C%20Berlin%2C%20Germany%7CReichstag%20Building%2C%20Berlin%2C%20Germany%7CTiergarten%2C%20Berlin%2C%20Germany%7CMemorial%20to%20the%20Murdered%20Jews%20of%20Europe%2C%20Berlin%2C%20Germany%7CPotsdamer%20Platz%2C%20Berlin%2C%20Germany%7CEast%20Side%20Gallery%2C%20Berlin%2C%20Germany
day-2026-12-01,1 dez,Berlim — Mitte,5,sight,Ponto turístico,Holocaust Memorial,"Memorial to the Murdered Jews of Europe, Berlin, Germany",52.513889,13.378889,walk,A pé,Tiergarten,https://www.google.com/maps/dir/?api=1&origin=Tiergarten%2C%20Berlin%2C%20Germany&destination=Memorial%20to%20the%20Murdered%20Jews%20of%20Europe%2C%20Berlin%2C%20Germany&travelmode=walking,https://www.google.com/maps/search/?api=1&query=Memorial%20to%20the%20Murdered%20Jews%20of%20Europe%2C%20Berlin%2C%20Germany,https://www.google.com/maps/dir/?api=1&origin=Premier%20Inn%20Berlin%20Alexanderplatz%2C%20Berlin%2C%20Germany&destination=Alexanderplatz%201%2C%2010178%20Berlin%2C%20Germany&travelmode=walking&waypoints=Brandenburg%20Gate%2C%20Berlin%2C%20Germany%7CReichstag%20Building%2C%20Berlin%2C%20Germany%7CTiergarten%2C%20Berlin%2C%20Germany%7CMemorial%20to%20the%20Murdered%20Jews%20of%20Europe%2C%20Berlin%2C%20Germany%7CPotsdamer%20Platz%2C%20Berlin%2C%20Germany%7CEast%20Side%20Gallery%2C%20Berlin%2C%20Germany
day-2026-12-01,1 dez,Berlim — Mitte,6,sight,Ponto turístico,Potsdamer Platz,"Potsdamer Platz, Berlin, Germany",52.509444,13.376111,walk,A pé,Memorial,https://www.google.com/maps/dir/?api=1&origin=Memorial%20to%20the%20Murdered%20Jews%20of%20Europe%2C%20Berlin%2C%20Germany&destination=Potsdamer%20Platz%2C%20Berlin%2C%20Germany&travelmode=walking,https://www.google.com/maps/search/?api=1&query=Potsdamer%20Platz%2C%20Berlin%2C%20Germany,https://www.google.com/maps/dir/?api=1&origin=Premier%20Inn%20Berlin%20Alexanderplatz%2C%20Berlin%2C%20Germany&destination=Alexanderplatz%201%2C%2010178%20Berlin%2C%20Germany&travelmode=walking&waypoints=Brandenburg%20Gate%2C%20Berlin%2C%20Germany%7CReichstag%20Building%2C%20Berlin%2C%20Germany%7CTiergarten%2C%20Berlin%2C%20Germany%7CMemorial%20to%20the%20Murdered%20Jews%20of%20Europe%2C%20Berlin%2C%20Germany%7CPotsdamer%20Platz%2C%20Berlin%2C%20Germany%7CEast%20Side%20Gallery%2C%20Berlin%2C%20Germany
day-2026-12-01,1 dez,Berlim — Mitte,7,sight,Ponto turístico,East Side Gallery,"East Side Gallery, Berlin, Germany",52.505000,13.439722,metro,Metro,U1/S → East Side Gallery,https://www.google.com/maps/dir/?api=1&origin=Potsdamer%20Platz%2C%20Berlin%2C%20Germany&destination=East%20Side%20Gallery%2C%20Berlin%2C%20Germany&travelmode=transit,https://www.google.com/maps/search/?api=1&query=East%20Side%20Gallery%2C%20Berlin%2C%20Germany,https://www.google.com/maps/dir/?api=1&origin=Premier%20Inn%20Berlin%20Alexanderplatz%2C%20Berlin%2C%20Germany&destination=Alexanderplatz%201%2C%2010178%20Berlin%2C%20Germany&travelmode=walking&waypoints=Brandenburg%20Gate%2C%20Berlin%2C%20Germany%7CReichstag%20Building%2C%20Berlin%2C%20Germany%7CTiergarten%2C%20Berlin%2C%20Germany%7CMemorial%20to%20the%20Murdered%20Jews%20of%20Europe%2C%20Berlin%2C%20Germany%7CPotsdamer%20Platz%2C%20Berlin%2C%20Germany%7CEast%20Side%20Gallery%2C%20Berlin%2C%20Germany
day-2026-12-01,1 dez,Berlim — Mitte,8,sight,Ponto turístico,Alexanderplatz (volta),"Alexanderplatz 1, 10178 Berlin, Germany",52.521944,13.413333,metro,Metro,U5 volta,https://www.google.com/maps/dir/?api=1&origin=East%20Side%20Gallery%2C%20Berlin%2C%20Germany&destination=Alexanderplatz%201%2C%2010178%20Berlin%2C%20Germany&travelmode=transit,https://www.google.com/maps/search/?api=1&query=Alexanderplatz%201%2C%2010178%20Berlin%2C%20Germany,https://www.google.com/maps/dir/?api=1&origin=Premier%20Inn%20Berlin%20Alexanderplatz%2C%20Berlin%2C%20Germany&destination=Alexanderplatz%201%2C%2010178%20Berlin%2C%20Germany&travelmode=walking&waypoints=Brandenburg%20Gate%2C%20Berlin%2C%20Germany%7CReichstag%20Building%2C%20Berlin%2C%20Germany%7CTiergarten%2C%20Berlin%2C%20Germany%7CMemorial%20to%20the%20Murdered%20Jews%20of%20Europe%2C%20Berlin%2C%20Germany%7CPotsdamer%20Platz%2C%20Berlin%2C%20Germany%7CEast%20Side%20Gallery%2C%20Berlin%2C%20Germany
day-2026-12-02,2 dez,Berlim — compras,1,hotel,Hotel,Premier Inn Alexanderplatz,"Premier Inn Berlin Alexanderplatz, Berlin, Germany",52.523056,13.412778,,,,,https://www.google.com/maps/search/?api=1&query=Premier%20Inn%20Berlin%20Alexanderplatz%2C%20Berlin%2C%20Germany,https://www.google.com/maps/dir/?api=1&origin=Premier%20Inn%20Berlin%20Alexanderplatz%2C%20Berlin%2C%20Germany&destination=Kurf%C3%BCrstendamm%2C%20Berlin%2C%20Germany&travelmode=walking&waypoints=Unter%20den%20Linden%2C%20Berlin%2C%20Germany%7CBerlin%20Cathedral%2C%20Germany%7CLustgarten%2C%20Berlin%2C%20Germany%7CMuseum%20Island%2C%20Berlin%2C%20Germany%7CGendarmenmarkt%2C%20Berlin%2C%20Germany
day-2026-12-02,2 dez,Berlim — compras,2,sight,Ponto turístico,Unter den Linden,"Unter den Linden, Berlin, Germany",52.516944,13.390833,walk,A pé,Unter den Linden,https://www.google.com/maps/dir/?api=1&origin=Premier%20Inn%20Berlin%20Alexanderplatz%2C%20Berlin%2C%20Germany&destination=Unter%20den%20Linden%2C%20Berlin%2C%20Germany&travelmode=walking,https://www.google.com/maps/search/?api=1&query=Unter%20den%20Linden%2C%20Berlin%2C%20Germany,https://www.google.com/maps/dir/?api=1&origin=Premier%20Inn%20Berlin%20Alexanderplatz%2C%20Berlin%2C%20Germany&destination=Kurf%C3%BCrstendamm%2C%20Berlin%2C%20Germany&travelmode=walking&waypoints=Unter%20den%20Linden%2C%20Berlin%2C%20Germany%7CBerlin%20Cathedral%2C%20Germany%7CLustgarten%2C%20Berlin%2C%20Germany%7CMuseum%20Island%2C%20Berlin%2C%20Germany%7CGendarmenmarkt%2C%20Berlin%2C%20Germany
